complaint_id,complaint_text,language,category,location,priority,resolution_days,created_date,assigned_officer
COM_0443,Netaji Subhash Chandra Bose Road附近的公共小巷里鼠患严重。老鼠正在啃咬垃圾箱。,Chinese,Public Health,Central Zone,Medium,9,2025-06-14 15:29:47,OFF_024
COM_0444,Ruido continuo de construcción por la noche en Dr. B.R. Ambedkar Road. Trabajan fuera del horario legal.,Spanish,Public Health,Central Zone,Low,5,2025-06-04 20:20:47,OFF_019
COM_0445,Continuous loud construction noise at night on Chandni Chowk. They are working past the legal curfew.,English,Public Health,Central Zone,Low,5,2025-10-10 06:24:47,OFF_050
COM_0446,Bruit de chantier continu la nuit sur Brigade Road. Ils travaillent au-delà des heures légales.,French,Public Health,West Zone,Low,7,2025-12-05 11:01:47,OFF_021
COM_0447,मैंने SP Road के रेस्तरां की रसोई के अंदर चूहों को भागते देखा। यह स्वच्छता के लिए एक बड़ा खतरा है।,Hindi,Public Health,South Zone,High,1,2025-10-14 06:42:47,OFF_024
COM_0448,Vi ratas corriendo dentro de la cocina del restaurante en Linking Road. Es una gran amenaza para la higiene.,Spanish,Public Health,West Zone,High,2,2026-02-08 04:04:47,OFF_027
COM_0449,Mall Road处高低不平的人行道板导致轮椅使用者无法安全通行。,Chinese,Housing & Infrastructure,West Zone,Low,13,2026-03-15 00:32:47,OFF_018
COM_0450,La presión del agua en Commercial Street ha bajado a un goteo. Es difícil lavar los platos o ducharse.,Spanish,Water Supply,East Zone,Low,9,2025-11-16 07:30:47,OFF_005
COM_0451,Chandni Chowk门前的路灯不停闪烁。非常烦人，让我们无法入睡。,Chinese,Traffic & Roads,North Zone,Low,13,2026-05-11 18:19:47,OFF_018
COM_0452,我位于Outer Ring Road家里的电表转得极快，计费是正常的三倍。,Chinese,Electricity & Power,East Zone,Low,17,2026-01-12 01:31:47,OFF_036
COM_0453,Linking Road पर बिजली ट्रांसफार्मर खराब होने से पूरा इलाका बिना बिजली और हीटिंग के रह गया है।,Hindi,Electricity & Power,South Zone,High,2,2026-04-17 18:43:47,OFF_034
COM_0454,There is a severe rat infestation in the public alley near Mall Road. They are chewing through trash bins.,English,Public Health,South Zone,Medium,9,2025-10-12 18:48:47,OFF_016
COM_0455,SP Road पर किराना दुकान में एक्सपायरी डेट का मांस और डेयरी उत्पाद बेचे जा रहे हैं। गंध बहुत खराब है।,Hindi,Public Health,Central Zone,High,3,2025-08-30 23:15:47,OFF_029
COM_0456,Dépôt d'appareils électroniques et de vieux matelas sur le bord de la route à Jawaharlal Nehru Marg.,French,Environmental Protection,South Zone,Medium,3,2025-06-30 14:42:47,OFF_051
COM_0457,Jawaharlal Nehru Marg पर पाइपलाइन फटने से सैकड़ों गैलन साफ पानी बर्बाद हो रहा है और घरों में पानी भर रहा है।,Hindi,Water Supply,North Zone,High,1,2026-04-29 11:26:47,OFF_008
COM_0458,"Des tas de déchets malodorants sur le trottoir de Linking Road. Cela attire les rats, veuillez envoyer des camions.",French,Sanitation,South Zone,Medium,2,2025-06-15 20:29:47,OFF_016
COM_0459,Park Street के स्थानीय पार्क में खरपतवार और कचरे का ढेर लगा है। यह उपेक्षित और परित्यक्त दिखता है।,Hindi,Housing & Infrastructure,East Zone,Low,12,2026-03-01 04:44:47,OFF_042
COM_0460,Hazratganj上的一个变压器漏油并发出巨大的嗡嗡声。偶尔有火花冒出。,Chinese,Electricity & Power,Central Zone,High,2,2026-03-01 06:58:47,OFF_031
COM_0461,"De l'eau sale sort de nos robinets sur Golf Course Road. Il y a un résidu étrange, veuillez vérifier le réservoir local.",French,Water Supply,East Zone,High,1,2026-02-20 03:29:47,OFF_014
COM_0462,Senapati Bapat Marg十字路口的红绿灯完全坏了。交通陷入混乱，险些发生事故。,Chinese,Traffic & Roads,West Zone,High,2,2026-03-30 06:57:47,OFF_017
COM_0463,La pression de l'eau sur Golf Course Road a chuté à un filet. Il est difficile de faire la vaisselle ou de prendre une douche.,French,Water Supply,Central Zone,Low,9,2026-04-24 12:00:47,OFF_007
COM_0464,Il y a une grave infestation de rats dans la ruelle publique près de Golf Course Road. Ils rongent les poubelles.,French,Public Health,South Zone,Medium,12,2026-05-19 20:24:47,OFF_025
COM_0465,Golf Course Road门前的路灯不停闪烁。非常烦人，让我们无法入睡。,Chinese,Traffic & Roads,South Zone,Low,5,2025-10-24 02:47:47,OFF_018
COM_0466,Janpath पर रात में लगातार निर्माण कार्य का तेज़ शोर हो रहा है। वे कानूनी समय के बाद भी काम कर रहे हैं।,Hindi,Public Health,West Zone,Low,5,2025-06-23 16:08:47,OFF_017
COM_0467,"Des tas de déchets malodorants sur le trottoir de Linking Road. Cela attire les rats, veuillez envoyer des camions.",French,Sanitation,West Zone,Medium,2,2025-08-13 23:38:47,OFF_016
COM_0468,"Senapati Bapat Marg पर मुख्य नाला ओवरफ्लो हो रहा है। सीवेज का पानी उबल रहा है, जिससे स्वास्थ्य का खतरा पैदा हो रहा है।",Hindi,Sanitation,East Zone,High,1,2025-07-09 03:10:47,OFF_008
COM_0469,"The pedestrian crossing signal is flashing erratically at Senapati Bapat Marg, causing confusion for kids crossing the street.",English,Traffic & Roads,South Zone,High,2,2025-06-04 02:56:47,OFF_018
COM_0470,ट्रक Chhatrapati Shivaji Maharaj Marg के पास रात में अवैध रूप से औद्योगिक कचरा डाल रहे हैं। रसायन मिट्टी में लीक हो रहे हैं।,Hindi,Environmental Protection,North Zone,Medium,8,2026-02-19 20:20:47,OFF_042
COM_0471,L'épicerie sur Brigade Road vend de la viande et des produits laitiers périmés. L'odeur est affreuse.,French,Public Health,North Zone,High,1,2026-01-30 19:26:47,OFF_029
COM_0472,Blocked sewer line has caused sewage to backup into basement drains in homes on Commercial Street.,English,Sanitation,North Zone,High,4,2025-06-05 04:57:47,OFF_015
COM_0473,The street lamp in front of Chhatrapati Shivaji Maharaj Marg is flickering continuously. It's very annoying and keeps us awake.,English,Traffic & Roads,North Zone,Low,14,2026-03-30 03:30:47,OFF_031
COM_0474,La pared del balcón del edificio antiguo en Senapati Bapat Marg tiene grietas grandes y parece a punto de colapsar.,Spanish,Housing & Infrastructure,North Zone,High,3,2025-06-28 00:29:47,OFF_046
COM_0475,有人在Linking Road的空地上倾倒了成堆的旧轮胎和建筑垃圾。,Chinese,Environmental Protection,West Zone,Medium,9,2026-01-08 22:19:47,OFF_053
COM_0476,Linking Road पर हमारे भवन में पानी का दबाव बहुत कम है। ऊपरी मंजिलों पर पानी बमुश्किल मिल पाता है।,Hindi,Water Supply,East Zone,Low,17,2026-01-08 16:25:47,OFF_008
COM_0477,"SP Road पर मेरे घर का बिजली मीटर अत्यधिक तेज़ चल रहा है, जिससे सामान्य से तीन गुना अधिक बिल आ रहा है।",Hindi,Electricity & Power,South Zone,Low,14,2026-01-23 08:02:47,OFF_034
COM_0478,Jawaharlal Nehru Marg的水泥人行道被树根拱起开裂，造成严重绊倒隐患。,Chinese,Housing & Infrastructure,Central Zone,Low,11,2025-10-10 16:30:47,OFF_052
COM_0479,我们注意到在Brigade Road的公园里，儿童游乐区附近有大量的黄蜂聚集。,Chinese,Public Health,North Zone,Medium,8,2025-09-28 09:53:47,OFF_024
COM_0480,我们在Commercial Street的大楼水压极低。顶层几乎接不到水。,Chinese,Water Supply,Central Zone,Low,11,2025-10-20 09:33:47,OFF_001
COM_0481,"The factory near Hazratganj is emitting thick, black chemical smoke. It is hard to breathe in the neighborhood.",English,Environmental Protection,North Zone,High,2,2025-09-09 02:38:47,OFF_054
COM_0482,Illegal dump of household trash bags on Lal Bahadur Shastri Marg. It blocks pedestrian access and creates unsanitary conditions.,English,Sanitation,West Zone,Medium,7,2025-06-23 10:21:47,OFF_010
COM_0483,"The electricity meter at my home on Commercial Street is running extremely fast, billing us three times the normal rate.",English,Electricity & Power,West Zone,Low,8,2026-04-21 00:30:47,OFF_037
COM_0484,"Netaji Subhash Chandra Bose Road पर हमारा बिजली मीटर पूरी तरह से बंद है, स्क्रीन खाली है लेकिन बिजली अभी भी चल रही है।",Hindi,Electricity & Power,Central Zone,Low,9,2025-07-04 08:11:47,OFF_033
COM_0485,"Lots of leaves, dirt, and gravel have accumulated on Chhatrapati Shivaji Maharaj Marg. The street sweeper hasn't visited in a month.",English,Sanitation,Central Zone,Low,12,2026-04-30 06:43:47,OFF_042
COM_0486,有人在Park Street路边倾倒电子电器和旧床垫。,Chinese,Environmental Protection,West Zone,Medium,12,2025-11-28 20:36:47,OFF_036
COM_0487,कोई Brigade Road के पास रिजर्व पार्क में बिना अनुमति के संरक्षित प्राचीन पेड़ों को काट रहा है।,Hindi,Environmental Protection,South Zone,Medium,7,2026-04-30 04:41:47,OFF_042
COM_0488,Un transformateur sur Park Street fuit de l'huile et grésille fortement. Des étincelles jaillissent parfois.,French,Electricity & Power,East Zone,High,3,2026-01-04 22:27:47,OFF_032
COM_0489,Commercial Street人行道上方悬挂着一根很低的压电线。行人面临触电危险。,Chinese,Electricity & Power,West Zone,High,2,2026-01-15 13:32:47,OFF_031
COM_0490,Extremely low water pressure in our building at Janpath. We can barely get water on the top floors.,English,Water Supply,North Zone,Low,9,2025-10-29 06:20:47,OFF_005
COM_0491,Fences are broken and benches are vandalized in the public garden near Sardar Patel Marg.,English,Housing & Infrastructure,Central Zone,Low,7,2025-06-17 13:29:47,OFF_049
COM_0492,"Des tas de déchets malodorants sur le trottoir de SP Road. Cela attire les rats, veuillez envoyer des camions.",French,Sanitation,South Zone,Medium,3,2026-03-17 11:43:47,OFF_016
COM_0493,Accumulated dirt and broken glass on the side of Mall Road. It's dangerous for bicycle riders.,English,Sanitation,West Zone,Low,10,2026-04-22 08:09:47,OFF_007
COM_0494,कोई Netaji Subhash Chandra Bose Road के पास रिजर्व पार्क में बिना अनुमति के संरक्षित प्राचीन पेड़ों को काट रहा है।,Hindi,Environmental Protection,East Zone,Medium,7,2025-07-29 06:54:47,OFF_042
COM_0495,A developer is clearing trees on public land at Lal Bahadur Shastri Marg without environmental permits.,English,Environmental Protection,North Zone,Medium,3,2026-03-01 17:16:47,OFF_046
COM_0496,Varias farolas en Netaji Subhash Chandra Bose Road no funcionan hace una semana. La calle está oscura y es insegura.,Spanish,Traffic & Roads,West Zone,Low,5,2026-01-05 08:57:47,OFF_019
COM_0497,Notamos un enjambre masivo de avispas cerca del área de juegos infantiles en el parque en Jawaharlal Nehru Marg.,Spanish,Public Health,West Zone,Medium,6,2025-12-19 07:12:47,OFF_027
COM_0498,"Linking Road का एक निवासी पूरे दिन शोर करने वाला जनरेटर चला रहा है, जिससे अत्यधिक शोर कंपन पैदा हो रहा है।",Hindi,Public Health,South Zone,Low,5,2025-12-17 19:43:47,OFF_020
COM_0499,Hazratganj路边积存的泥土和碎玻璃。对骑自行车的人很危险。,Chinese,Sanitation,South Zone,Low,15,2026-01-04 09:50:47,OFF_001
COM_0500,High-voltage electrical wire hanging very low over the sidewalk at Golf Course Road. Pedestrians are in danger.,English,Electricity & Power,West Zone,High,1,2025-11-21 18:48:47,OFF_037
COM_0501,"Nos sale agua sucia de los grifos en Janpath. Tiene un residuo extraño, por favor revisen el depósito local.",Spanish,Water Supply,West Zone,High,1,2025-09-25 05:50:47,OFF_010
COM_0502,"There is a deep, dangerous pothole in the middle of Netaji Subhash Chandra Bose Road. Cars are swerving to avoid it, which is risky.",English,Traffic & Roads,South Zone,Medium,5,2025-06-05 09:51:47,OFF_053
COM_0503,Une partie de la façade en béton d'un immeuble est tombée sur la route à Senapati Bapat Marg. La structure semble instable.,French,Housing & Infrastructure,North Zone,High,4,2025-09-14 05:41:47,OFF_048
COM_0504,Janpath上的一个变压器漏油并发出巨大的嗡嗡声。偶尔有火花冒出。,Chinese,Electricity & Power,South Zone,High,2,2025-12-07 18:04:47,OFF_031
COM_0505,Illegal lumbering activities detected at the woodland area near Brigade Road. Multiple trees are felled.,English,Environmental Protection,North Zone,Medium,10,2025-10-14 00:36:47,OFF_046
COM_0506,Trucks are dumping industrial waste illegally at night near Sardar Patel Marg. The chemicals are leaking into soil.,English,Environmental Protection,East Zone,Medium,5,2026-04-26 11:21:47,OFF_044
COM_0507,Continuous loud construction noise at night on Senapati Bapat Marg. They are working past the legal curfew.,English,Public Health,Central Zone,Low,5,2026-02-09 13:42:47,OFF_032
COM_0508,Someone dumped piles of old tires and construction debris on the empty lot at Hazratganj.,English,Environmental Protection,East Zone,Medium,7,2025-06-07 10:50:47,OFF_044
COM_0509,Les feux de signalisation à l'intersection de Hazratganj sont en panne. C'est le chaos et les accidents sont proches.,French,Traffic & Roads,East Zone,High,2,2025-06-13 16:24:47,OFF_033
COM_0510,"Des tas de déchets malodorants sur le trottoir de Linking Road. Cela attire les rats, veuillez envoyer des camions.",French,Sanitation,North Zone,Medium,9,2026-04-14 20:21:47,OFF_009
COM_0511,Golf Course Road附近的公共小巷里鼠患严重。老鼠正在啃咬垃圾箱。,Chinese,Public Health,East Zone,Medium,7,2026-03-02 03:20:47,OFF_024
COM_0512,有人在Commercial Street路边倾倒电子电器和旧床垫。,Chinese,Environmental Protection,South Zone,Medium,12,2025-08-06 13:05:47,OFF_031
COM_0513,Mall Road老旧建筑阳台墙体出现巨大裂缝，看起来随时会坍塌到人行道上。,Chinese,Housing & Infrastructure,North Zone,High,2,2025-08-31 10:00:47,OFF_048
COM_0514,We need street sweeping at Golf Course Road. Debris on the curb is blocking storm gutters.,English,Sanitation,West Zone,Low,10,2025-09-02 02:15:47,OFF_013
COM_0515,Sardar Patel Marg发生非法倾倒生活垃圾袋。阻碍行人通行并造成不卫生的状况。,Chinese,Sanitation,Central Zone,Medium,6,2025-09-24 06:50:47,OFF_044
COM_0516,Multiple residents on Senapati Bapat Marg report falling sick from tap water. The water color is yellowish and murky.,English,Water Supply,South Zone,High,3,2026-04-26 10:18:47,OFF_001
COM_0517,Linking Road के स्थानीय पार्क में खरपतवार और कचरे का ढेर लगा है। यह उपेक्षित और परित्यक्त दिखता है।,Hindi,Housing & Infrastructure,South Zone,Low,8,2025-06-05 07:33:47,OFF_042
COM_0518,"Se han acumulado muchas hojas, tierra y grava en Jawaharlal Nehru Marg. La barredora de calles no pasa hace un mes.",Spanish,Sanitation,South Zone,Low,18,2026-04-09 14:51:47,OFF_012
COM_0519,El semáforo en Lal Bahadur Shastri Marg está atascado en rojo en todas las direcciones. Enorme embotellamiento de tráfico.,Spanish,Traffic & Roads,North Zone,High,3,2025-11-05 11:46:47,OFF_019
COM_0520,开发商在未获得环保许可的情况下，清除Hazratganj公共土地上的树木。,Chinese,Environmental Protection,North Zone,Medium,7,2025-06-19 06:40:47,OFF_039
